"","logFC","logCPM","F","PValue","FDR"
"34742",-0.349831375972621,4.9033842966373,27.2583091997439,1.45836039216307e-06,9.59518519355597e-05
"14156",0.396690331478397,3.18579711222114,27.2484457147898,1.4597980722194e-06,9.59518519355597e-05
"4127",1.58722410776281,-0.318216261505601,26.9074098206019,1.46778714670959e-06,9.61348531905184e-05
"30518",-0.310890685758644,6.27380985609224,27.2110005617415,1.48437459851117e-06,9.68777343975313e-05
"23010",0.703571700543659,1.33528236082478,27.0845563000676,1.50912872336028e-06,9.81465053537475e-05
"817",-0.279278289624447,6.19064081869634,27.1259477891691,1.53347373580649e-06,9.93798592994593e-05
"34183",-0.233099118653188,6.06448651132999,27.0814638073873,1.55984035620981e-06,0.00010072563542722
"19174",-0.370435920767709,3.9148148498348,27.0708724396162,1.56747275110039e-06,0.00010072563542722
"33774",0.896761838928896,0.522469060881309,26.9936440263522,1.57060005430641e-06,0.00010072563542722
"34410",-0.259077667511431,8.06177978590111,27.0422185762535,1.58331241406572e-06,0.000101189551168837
"37044",2.6587469468061,0.870123975105976,26.9178968034258,1.61085334843741e-06,0.000102443823773618
"23737",0.433717841897544,3.95778002511677,26.9934489501447,1.61403100801964e-06,0.000102443823773618
"23346",1.07340926396108,2.27915286622185,26.9301377652357,1.63385403489704e-06,0.000103346863097768
"1995",2.04944596279408,3.43718695391523,26.9808721516933,1.67586406770375e-06,0.000105642352663782
"3965",0.484339883273408,3.53936944627662,26.7271966200557,1.78547068058606e-06,0.00011216885534158
"7939",0.235583808799405,8.08681054194846,26.7057485939869,1.80150998287922e-06,0.000112792845368743
"16709",1.6618936105509,4.0210064092637,26.7929357794662,1.81905284554336e-06,0.000113506439382384
"32559",0.317221595403897,6.52247401653727,26.6656912556397,1.82958288496491e-06,0.000113779110724922
"22958",-0.224867564645738,6.32866720019678,26.651245525059,1.83976093944344e-06,0.000114028136078927
"6747",-0.494438977616698,2.0762439085258,26.6184819067069,1.8495657280521e-06,0.000114252438117466
"19256",0.390445436050559,3.67139534640684,26.6125258721572,1.86717876887398e-06,0.000114955972870341
"13125",1.40527842692731,0.876098112051327,26.5361184215798,1.88839189347716e-06,0.00011587574176918
"8180",1.14463533092695,3.46237337291774,26.6197075403432,1.90386581902371e-06,0.000116438416150225
"2388",0.311024664809249,3.30242387403508,26.5338380948517,1.92222502760804e-06,0.000117173254983236
"4907",2.01956283560465,4.09839393832086,26.5243476949644,2.01494904510741e-06,0.000122421410733993
"31522",1.73144025811506,2.033851552429,26.3991971315369,2.02525682493332e-06,0.000122428985736486
"32952",-0.204810894345175,5.7586186753529,26.3981201722302,2.02833078697156e-06,0.000122428985736486
"19820",0.430929437348886,4.91504453537244,26.3815406712323,2.04234838923202e-06,0.000122873533384741
"17895",-0.421624937560983,3.97475166975345,26.3523621505415,2.06598804956338e-06,0.000123772016013179
"13631",0.743328513572152,7.80420883560796,26.3749096120188,2.07513662776708e-06,0.000123772016013179
"26677",1.18101536894882,1.13364817050144,26.2541282792817,2.08074885099761e-06,0.000123772016013179
"9677",1.0256597753511,3.70329208803386,26.3825122769419,2.08408754629663e-06,0.000123772016013179
"17871",-0.287137484309253,4.64355624842906,26.2316012223557,2.16398473120667e-06,0.000128047783060707
"37118",1.7261892542055,4.31582679829191,26.3324173902627,2.17247017499431e-06,0.000128047783060707
"931",-0.522439877820725,2.03532379812895,26.1881076756491,2.18316279867577e-06,0.000128047783060707
"12030",0.402228377771115,5.41907489695999,26.20734630213,2.18381438354753e-06,0.000128047783060707
"19131",0.28427134516477,4.63030977961967,26.1624543737421,2.22289150168201e-06,0.000129926601379958
"39022",0.329840184094169,3.06372316180522,26.1200473873995,2.25190863046213e-06,0.000131085679534676
"21959",0.720298946601173,5.41832931697155,26.1554410004759,2.25691640996356e-06,0.000131085679534676
"20147",-0.366340956330974,3.54451608005431,26.08945430592,2.2862998934992e-06,0.000132376047125173
"7116",-0.41873096683128,5.71553014624549,25.9943284184462,2.3709102093189e-06,0.000136845973644125
"2520",0.918478232915356,8.54650416384539,26.0243464589119,2.40018956758836e-06,0.000138104365462171
"20145",-0.293612972185807,4.18985406207877,25.9200168033979,2.44185483633056e-06,0.000139868521943941
"7202",0.409458858914714,8.60285433921191,25.9135385821353,2.44599526734666e-06,0.000139868521943941
"4939",1.68494932057603,0.848192768015638,25.8774452871088,2.45890743796053e-06,0.000140172902404725
"27619",2.19437307360448,1.72373447039955,25.9069813188258,2.47162222703237e-06,0.000140304100223227
"36153",0.297724285629977,5.4968041674009,25.8824249676466,2.47640155239697e-06,0.000140304100223227
"11090",0.513302643487999,4.45178307694288,25.854437754187,2.50465773899368e-06,0.000141471034982304
"990",1.34632925255201,-0.0232238901623933,25.6542485483231,2.55071055945277e-06,0.000143633000100892
"5318",0.405011997978433,5.64916348177105,25.7533182155359,2.60355271762651e-06,0.000146054676605327
"1536",1.69022682487145,9.70519561132953,25.8582836791176,2.60953130913687e-06,0.000146054676605327
"4933",1.82897422820398,2.55369000756539,25.7116259733911,2.67810531439072e-06,0.000149439894733524
"27565",2.40067379034985,0.942637092201626,25.6355502916742,2.69448136188678e-06,0.000149900815524244
"4904",2.07650127727213,0.856157787233975,25.6104803672622,2.71976472892529e-06,0.000150308094695263
"37024",-0.366417931187388,3.80295593020281,25.6379953966616,2.72442692305161e-06,0.000150308094695263
"23912",0.515249303681093,4.56535765188067,25.6361634786458,2.72621611926979e-06,0.000150308094695263
"37589",-0.361509202507497,3.83226492132909,25.5990265130153,2.76606470846875e-06,0.000151612282388662
"9659",0.344778718883711,5.98947999564462,25.597073653739,2.76628798944121e-06,0.000151612282388662
"32253",0.496307186104782,3.16440741541065,25.5759884171215,2.78134084634622e-06,0.000151986288260398
"35874",1.97628536092744,-0.00590852578795607,25.3071666509967,2.81235414939118e-06,0.000153227672977154
"14792",0.300632407288379,5.52435297937012,25.5229914049321,2.84758287719359e-06,0.000154690752181664
"4896",1.70603258470687,0.955942814597387,25.4566388053183,2.90484491464155e-06,0.000157338667370761
"33418",0.573799220089706,3.68817952701923,25.4131176853763,2.97033569790335e-06,0.000160415498070979
"10679",-0.397465662868366,4.37194401453197,25.379366881404,3.01279890515884e-06,0.000162020381354659
"33935",-0.282678271634096,6.98410605175344,25.362884496093,3.03014540535303e-06,0.000162020381354659
"35586",1.17397042704407,0.825169250326887,25.2947939240887,3.03369907614227e-06,0.000162020381354659
"34587",0.320824841644232,7.4730518241621,25.3586499931399,3.03514087432117e-06,0.000162020381354659
"15838",0.363192936052394,6.00609992426207,25.3409556497603,3.05655499874941e-06,0.000162693287685596
"11821",0.736778331597117,5.27256355614481,25.3628902547622,3.07294560843052e-06,0.000163095705137103
"4563",0.390872905016782,8.95071224045748,25.3130978269879,3.08952426950666e-06,0.000163505768646957
"6252",-0.451156817402537,6.47054886309803,25.2894247924465,3.11832084090354e-06,0.000164558245518538
"25066",0.848475736178312,5.16173623804086,25.3302629636725,3.13822813704317e-06,0.000165136962083155
"24545",0.393025482643004,4.35375785731915,25.2607768511366,3.15565943007807e-06,0.000165582470663471
"6048",0.3289268174783,5.32569001950212,25.248509780224,3.16955455032208e-06,0.000165840432137249
"29696",-0.273786031909714,4.1819777360268,25.2287903137631,3.19543277551964e-06,0.00016672215639505
"27601",1.89074849374211,1.94787273591052,25.2121463633517,3.21940967485103e-06,0.000167499990688728
"17203",0.810837850582001,3.15897159981739,25.1936054078388,3.23036735266416e-06,0.000167597991583447
"703",0.270990049186698,4.87937823618639,25.1853450611103,3.24942523577118e-06,0.000168114521301663
"32621",0.702135800318562,6.62061300315733,25.2087696754758,3.2601066831746e-06,0.000168190689199866
"4327",0.266838809374761,5.52690154759035,25.1691074574493,3.26910976842188e-06,0.000168190689199866
"22092",0.76332926032961,2.25671037437656,25.1226734613779,3.27941939381408e-06,0.000168252433899294
"23959",-0.283394642727375,3.85388651805054,25.1518716995022,3.29293474655813e-06,0.000168477852545509
"35791",-0.331115147523139,3.63901036917692,25.0875170347074,3.37647215858497e-06,0.000172274698257084
"29546",0.237157621229398,5.80652120577825,25.0315386519778,3.44955946090626e-06,0.00017551890700534
"8217",1.74418126631117,4.57393510087712,25.0980151347788,3.50328289064701e-06,0.000177484903448771
"1749",0.415408881200297,6.722078468994,24.9887426424189,3.50741687919878e-06,0.000177484903448771
"20643",0.49171068274154,4.99207583352372,24.9770831779176,3.52528346073733e-06,0.000177901599780925
"17080",0.288249855136745,5.48063060774961,24.9509459377916,3.5605634991968e-06,0.000179192391907806
"31620",-0.481991363741831,3.37164054611713,24.9345881686315,3.5840402701761e-06,0.000179883760299328
"4458",0.395247865675009,6.50139059309776,24.9210176860504,3.60180742568619e-06,0.000180285591198981
"3924",0.628434558163487,7.06706236199599,24.9070723351504,3.64116475399532e-06,0.000181630165111843
"1195",0.262988443043258,6.21186472682253,24.8883467337348,3.64833737176469e-06,0.000181630165111843
"14516",-0.221256920334195,6.78097001322073,24.8760539003074,3.66572284300168e-06,0.000182005109973766
"21183",0.573090721574539,6.09809862606333,24.844668791027,3.71156958767066e-06,0.000183787373416292
"7994",-0.350444070223215,3.92775488010541,24.8159201245566,3.7561320400064e-06,0.000185496681227054
"10867",1.41799884278553,0.377676573714709,24.7197295005331,3.7893311764651e-06,0.000186637191544828
"640",0.250451841504781,7.40548044478421,24.7598938819583,3.83664148308539e-06,0.000188464809022838
"39085",0.450882380313099,4.76790308288581,24.7364879519273,3.87451961542978e-06,0.000189820629434982
"32454",0.401404008853478,7.2347079204165,24.7233941283823,3.89206201470569e-06,0.000190175622782048
"2184",0.255845840875177,4.66656355512408,24.7179325305426,3.90287092830767e-06,0.000190200596427025
"30506",-0.298951999080705,6.33608761221741,24.7003220261517,3.92761643805338e-06,0.000190387393036303
"29705",0.44916951235471,5.57412855526145,24.6937992901281,3.93857199133182e-06,0.000190387393036303
"12959",0.560019854873435,6.94801008930183,24.6905362791998,3.94269655408156e-06,0.000190387393036303
"5573",0.835374987233457,5.41840609005899,24.741761432165,3.94910355435514e-06,0.000190387393036303
"10075",1.38921095583809,-0.0494747456883928,24.5308162999889,3.95824358018085e-06,0.000190387393036303
"37249",0.522311296294832,6.50976666284539,24.6694384262177,3.97567180059627e-06,0.000190728982226008
"2418",-0.344106120228458,3.94556810224583,24.6577044040414,3.99692435012252e-06,0.000191046886029535
"34435",1.14557339228267,3.32278296656313,24.7004715464683,4.00298564663941e-06,0.000191046886029535
"28072",0.519772471571204,5.42050233396464,24.636043756746,4.02932308936333e-06,0.000191430448184736
"27534",2.52017729422678,0.997373696348722,24.602408107766,4.03293950723676e-06,0.000191430448184736
"8986",0.948603768014837,5.92039696578548,24.6951921033629,4.04211558159433e-06,0.000191430448184736
"6334",-0.705484753286772,2.75187837198764,24.608404268056,4.06806916720096e-06,0.000192166847872639
"28152",0.475185202850015,9.44549679106072,24.5894734234382,4.1023794950123e-06,0.000192816651503774
"36801",0.308590163633806,5.0704554271543,24.5904315875022,4.10270406285777e-06,0.000192816651503774
"16205",0.640687370059157,6.10918937480815,24.591621111894,4.13075662829437e-06,0.000193642322143647
"39089",-0.361552126138525,4.9713875078655,24.5566399947823,4.1572134557447e-06,0.000194389196272417
"611",-0.364593638614349,2.93770626170656,24.5217165434521,4.20903837362582e-06,0.000195138437671359
"27609",1.94535272686837,1.53080382840812,24.5287199800637,4.21040274206228e-06,0.000195138437671359
"12649",0.557566328852334,3.26640978542398,24.5167462815434,4.21275287248573e-06,0.000195138437671359
"12998",-0.427101584906372,1.76765441843368,24.4939409917717,4.21549738120586e-06,0.000195138437671359
"35057",1.32346152019389,1.51040417056579,24.4721150212643,4.23290122265459e-06,0.000195454213956076
"2926",0.949063633448905,3.46403401761994,24.5347875554688,4.24968400293173e-06,0.000195739809312092
"7108",0.214448065595918,7.115099543313,24.4733425926917,4.29437810648252e-06,0.000197306377180926
"23210",-0.315459161486118,5.4439214860594,24.4613188004079,4.31550627852945e-06,0.00019778511405568
"22364",-0.436055432802414,3.61081748766401,24.4450499305699,4.34535356126011e-06,0.000198523102890701
"12500",0.335581744856532,5.0262708044945,24.4400423726356,4.3531053963581e-06,0.000198523102890701
"16031",1.47402384319287,5.25810003269914,24.5125849238408,4.40310699683527e-06,0.000200308833082629
"1539",2.36167109354631,2.61544942014373,24.4248288786026,4.42523975606447e-06,0.00020082107689069
"27539",1.41834173648532,-0.206359156940911,24.1674011666861,4.480957910017e-06,0.000202851207348074
"12168",0.378248612235148,8.46007667858474,24.3171843039913,4.56700882498569e-06,0.000206241205372826
"22315",0.351671655107861,5.13551450795384,24.3030182511,4.59456643906997e-06,0.000206520139570721
"17997",1.3356178015462,1.39172697724864,24.2597664140439,4.59852016957102e-06,0.000206520139570721
"29127",0.880520736773793,2.81666881927402,24.2868909096679,4.60672969697547e-06,0.000206520139570721
"8230",0.39058952287596,5.65940528319895,24.2878455236168,4.62123081337867e-06,0.000206668603203642
"27574",1.59267955226044,3.34137515313259,24.3206969977677,4.68628928805798e-06,0.000209071891667707
"30708",0.347008588942845,7.62133547751363,24.2400463195479,4.70827158947893e-06,0.000209546448813677
"2469",0.332643774359871,6.85425564974317,24.1879086572077,4.80637448278228e-06,0.000213398405521608
"23896",0.337247133217855,6.04503396695044,24.1761825899913,4.82913184074124e-06,0.000213894640523959
"29706",0.431901982975855,5.70823969854001,24.1685736458033,4.84412998828812e-06,0.000214045648047085
"26388",0.661375717779213,1.81662095390501,24.1097270677953,4.85977082159358e-06,0.000214224265095068
"34275",0.332766573482338,4.70693096550326,24.1282592456594,4.9239682280813e-06,0.000216537364696814
"7909",0.752559988389474,0.228622596625576,24.0552936736691,4.95052776913388e-06,0.00021718823728243
"37012",0.289277474252205,5.75105968594731,24.0754310615247,5.02572907740759e-06,0.000219964966966157
"39130",0.329417707248379,5.43755694129122,24.0643650005566,5.04831632754288e-06,0.00022043121174874
"16820",0.44472106119295,5.3294085157784,24.0511586602237,5.07513040439623e-06,0.000221079383417921
"17996",-0.244372618001908,6.56874071457706,24.033383358996,5.10931854482924e-06,0.000222044972995285
"5286",0.49735658332936,8.63193371720679,24.022597129405,5.13101805971529e-06,0.000222464562354322
"37015",0.577802501906285,2.0065911280709,23.9762256602104,5.14496909121558e-06,0.000222547023687943
"37886",1.07421783025144,6.25297518137627,24.0904456335092,5.16273338740281e-06,0.000222746141420997
"432",0.956918486406144,4.45167314920447,24.0608760249891,5.17369218568531e-06,0.000222746141420997
"38831",0.374236808523359,4.01462458127994,23.9305702788121,5.324424475612e-06,0.000228702604801287
"12121",0.461611568028472,5.60056986505133,23.9118556192261,5.36249310171749e-06,0.000229803358674529
"21609",0.425835136054016,4.19974306772592,23.8597450228887,5.47660499860288e-06,0.000234150218343044
"29962",1.11430713454476,3.69037927406508,23.8967974367191,5.51752181438192e-06,0.000235354798872134
"15958",0.402518726519225,6.4757846487235,23.7971500112451,5.61109373570478e-06,0.000238245750111419
"15959",0.402518726519225,6.4757846487235,23.7971500112451,5.61109373570478e-06,0.000238245750111419
"38454",0.409500747829505,7.41824024999397,23.7847486384303,5.63850190291422e-06,0.00023845744320853
"15507",0.426604276875861,3.57828550438234,23.7791992524947,5.6488435981464e-06,0.00023845744320853
"19147",0.229612635232964,5.85106200209219,23.7778064216399,5.65481105172367e-06,0.00023845744320853
"2320",0.473477871414013,7.88652539614573,23.7713496202439,5.6685225437037e-06,0.0002384911421007
"21227",0.594841650550576,5.58527495592518,23.7563847330884,5.71858740818467e-06,0.000240050703248116
"38380",-0.181210629719662,7.19860933206203,23.7391709554227,5.74147537376942e-06,0.000240464966334515
"2933",0.711869853146751,7.95344133213091,23.7614147312112,5.76027651992989e-06,0.000240706577654084
